Unit Price,Customer ID,Customer Name,Customer Segment,Product Category,Product Sub-Category,Product Name,City,Order Weekday,Weekday helper,Profit,Quantity ordered new,Sales,Order ID,Order returned,Order Date
467.1,39,Customer_39,Corporate,Office Supplies,Envelopes,Envelopes Product 58,Trenčín,Tuesday,2,1133.42,4,1858.73,96466,False,2015-06-30
480.91,31,Customer_31,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 45,Trnava,Friday,5,244.28,14,6728.4,95208,False,2016-08-26
489.85,48,Customer_48,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 17,Nitra,Thursday,4,534.29,5,2447.0,83355,False,2018-07-26
451.67,15,Customer_15,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 36,Bratislava,Friday,5,1459.46,14,6327.87,85373,False,2017-04-28
110.5,42,Customer_42,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 78,Banská Bystrica,Sunday,7,1993.61,17,1882.27,92057,False,2017-11-19
366.94,27,Customer_27,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 83,Bratislava,Sunday,7,407.75,20,7341.9,93603,False,2015-08-02
312.22,2,Customer_2,Home Office,Furniture,Office Furnishings,Office Furnishings Product 58,Bratislava,Tuesday,2,-182.48,23,7189.37,95681,False,2019-04-02
355.06,46,Customer_46,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 41,Košice,Sunday,7,921.95,16,5687.93,87073,False,2019-06-02
366.51,7,Customer_7,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 87,Martin,Saturday,6,1258.2,2,734.51,88522,False,2019-01-05
475.77,34,Customer_34,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 33,Poprad,Friday,5,1550.09,6,2859.11,84089,False,2018-04-13
76.9,39,Customer_39,Corporate,Furniture,Office Furnishings,Office Furnishings Product 97,Trenčín,Wednesday,3,1632.88,3,228.08,83961,False,2018-05-16
36.46,21,Customer_21,Small Business,Office Supplies,Envelopes,Envelopes Product 67,Prešov,Wednesday,3,-44.97,23,834.18,88317,False,2015-08-12
294.98,47,Customer_47,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 74,Martin,Friday,5,1847.0,16,4720.88,98239,False,2015-04-17
42.0,7,Customer_7,Corporate,Technology,Office Machines,Office Machines Product 89,Nitra,Saturday,6,1889.33,3,127.69,98505,True,2018-01-27
352.61,34,Customer_34,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 19,Trnava,Wednesday,3,1171.21,14,4939.47,89199,True,2016-04-27
365.76,2,Customer_2,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 56,Trenčín,Monday,1,1857.72,15,5494.41,89842,False,2016-10-17
47.92,37,Customer_37,Corporate,Technology,Office Machines,Office Machines Product 83,Poprad,Thursday,4,1716.75,9,438.8,83320,False,2019-11-07
141.71,16,Customer_16,Small Business,Technology,Office Machines,Office Machines Product 49,Trenčín,Monday,1,1995.28,18,2550.91,80857,False,2018-05-14
222.31,26,Customer_26,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 22,Trenčín,Sunday,7,338.09,23,5123.0,86903,False,2016-07-24
268.35,18,Customer_18,Home Office,Office Supplies,Envelopes,Envelopes Product 29,Trnava,Saturday,6,1870.57,16,4290.24,86236,False,2015-10-03
63.77,39,Customer_39,Corporate,Office Supplies,Envelopes,Envelopes Product 49,Žilina,Sunday,7,-152.88,2,128.17,98039,False,2016-06-12
27.6,1,Customer_1,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 73,Trenčín,Sunday,7,928.48,5,146.83,92954,False,2015-12-06
267.32,23,Customer_23,Small Business,Technology,Office Machines,Office Machines Product 76,Prešov,Thursday,4,1700.61,4,1075.44,93291,False,2018-08-16
27.05,17,Customer_17,Home Office,Furniture,Office Furnishings,Office Furnishings Product 28,Trenčín,Saturday,6,1963.25,16,430.21,82703,True,2019-10-19
71.67,48,Customer_48,Home Office,Technology,Office Machines,Office Machines Product 58,Košice,Thursday,4,-70.12,18,1289.56,84887,True,2019-03-07
158.9,50,Customer_50,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 67,Žilina,Saturday,6,1677.27,14,2220.78,80248,True,2019-08-10
237.59,45,Customer_45,Home Office,Office Supplies,Envelopes,Envelopes Product 72,Nitra,Sunday,7,758.21,12,2860.77,94289,False,2017-07-16
56.31,19,Customer_19,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 86,Banská Bystrica,Sunday,7,48.03,14,781.51,86387,False,2017-05-21
315.59,42,Customer_42,Home Office,Furniture,Office Furnishings,Office Furnishings Product 69,Poprad,Saturday,6,665.69,25,7890.5,86292,False,2019-05-25
252.54,11,Customer_11,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 75,Banská Bystrica,Tuesday,2,1100.85,25,6320.31,89051,False,2019-04-02
312.01,37,Customer_37,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 7,Košice,Tuesday,2,886.06,19,5930.33,90985,False,2017-09-26
271.01,37,Customer_37,Small Business,Technology,Office Machines,Office Machines Product 92,Trenčín,Sunday,7,632.93,10,2704.86,85850,False,2017-12-10
63.06,13,Customer_13,Home Office,Technology,Office Machines,Office Machines Product 84,Trenčín,Sunday,7,1873.83,24,1505.1,87872,False,2019-11-10
433.05,33,Customer_33,Home Office,Furniture,Office Furnishings,Office Furnishings Product 58,Prešov,Saturday,6,-49.08,14,6070.18,97544,False,2016-09-24
378.86,13,Customer_13,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 68,Poprad,Monday,1,-136.72,11,4157.7,91669,False,2016-04-04
125.58,6,Customer_6,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 3,Košice,Saturday,6,-132.6,20,2503.79,92848,False,2018-04-21
480.16,26,Customer_26,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 36,Martin,Sunday,7,750.66,18,8633.97,86026,False,2019-07-21
414.34,6,Customer_6,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 32,Trnava,Thursday,4,1748.3,10,4150.24,98805,False,2016-09-29
368.76,44,Customer_44,Corporate,Technology,Office Machines,Office Machines Product 52,Prešov,Sunday,7,293.03,10,3684.34,87744,False,2015-05-24
375.33,21,Customer_21,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 7,Prešov,Monday,1,-90.8,2,746.62,89327,False,2017-11-20
45.56,37,Customer_37,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 61,Bratislava,Friday,5,1435.45,7,312.81,88915,False,2019-06-07
371.18,6,Customer_6,Small Business,Technology,Office Machines,Office Machines Product 3,Prešov,Monday,1,-12.36,12,4457.83,96452,False,2016-08-15
278.74,4,Customer_4,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 29,Trnava,Saturday,6,227.65,7,1945.41,90609,False,2016-08-20
370.05,44,Customer_44,Corporate,Technology,Office Machines,Office Machines Product 66,Poprad,Wednesday,3,1107.91,19,7025.58,91567,False,2015-01-21
260.42,21,Customer_21,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 34,Bratislava,Sunday,7,1187.29,21,5461.05,80387,False,2017-07-09
11.49,28,Customer_28,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 88,Trnava,Wednesday,3,1255.62,19,226.37,99865,False,2016-07-13
216.62,6,Customer_6,Small Business,Technology,Office Machines,Office Machines Product 24,Žilina,Thursday,4,1607.72,25,5410.84,83100,False,2017-12-07
191.73,7,Customer_7,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 88,Prešov,Friday,5,1697.29,22,4214.18,90157,False,2017-03-17
162.57,40,Customer_40,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 98,Prešov,Wednesday,3,-8.26,3,478.78,80870,False,2019-09-11
375.17,4,Customer_4,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 54,Košice,Thursday,4,1625.81,12,4503.78,90104,False,2017-06-01
24.29,31,Customer_31,Home Office,Office Supplies,Envelopes,Envelopes Product 40,Trnava,Monday,1,435.53,15,356.0,90735,False,2015-09-14
9.14,3,Customer_3,Corporate,Office Supplies,Envelopes,Envelopes Product 3,Banská Bystrica,Saturday,6,1696.38,16,150.86,98707,False,2019-02-16
217.43,22,Customer_22,Small Business,Office Supplies,Envelopes,Envelopes Product 26,Poprad,Friday,5,922.22,15,3261.76,93749,False,2015-09-18
375.59,27,Customer_27,Corporate,Office Supplies,Envelopes,Envelopes Product 36,Trenčín,Tuesday,2,556.42,4,1495.38,96797,False,2019-07-30
415.03,28,Customer_28,Home Office,Furniture,Office Furnishings,Office Furnishings Product 59,Košice,Saturday,6,1085.26,22,9133.76,82012,False,2015-12-05
355.04,41,Customer_41,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 35,Trnava,Wednesday,3,894.37,1,349.1,80906,False,2019-11-20
117.16,25,Customer_25,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 69,Košice,Friday,5,964.79,1,110.48,95329,False,2018-09-07
295.71,2,Customer_2,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 79,Trenčín,Wednesday,3,1115.72,8,2373.86,82263,False,2018-06-27
184.43,4,Customer_4,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 10,Poprad,Thursday,4,1519.16,25,4616.78,98054,False,2018-03-08
182.7,40,Customer_40,Corporate,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 54,Poprad,Saturday,6,1586.92,3,545.82,85182,False,2017-02-04
478.56,6,Customer_6,Corporate,Furniture,Office Furnishings,Office Furnishings Product 39,Banská Bystrica,Wednesday,3,-187.18,15,7172.16,80262,False,2015-01-28
459.78,42,Customer_42,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 29,Poprad,Saturday,6,661.61,6,2760.93,98683,False,2018-05-05
127.54,38,Customer_38,Corporate,Office Supplies,Envelopes,Envelopes Product 86,Martin,Wednesday,3,-18.55,2,251.18,81005,False,2017-11-01
330.39,50,Customer_50,Home Office,Technology,Office Machines,Office Machines Product 67,Bratislava,Saturday,6,1067.6,6,1977.77,86610,False,2017-11-11
88.88,20,Customer_20,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 89,Trenčín,Thursday,4,1326.69,15,1340.43,94836,False,2016-10-13
465.33,22,Customer_22,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 68,Nitra,Thursday,4,618.96,13,6056.29,81405,False,2019-04-18
223.78,3,Customer_3,Corporate,Technology,Telephones and Communication,Telephones and Communication Product 69,Trnava,Sunday,7,1969.83,10,2242.2,91991,False,2015-02-01
377.99,2,Customer_2,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 12,Trenčín,Sunday,7,451.85,15,5666.94,86686,False,2017-02-05
127.42,16,Customer_16,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 6,Trenčín,Thursday,4,1816.14,10,1276.02,97776,False,2018-12-06
246.24,43,Customer_43,Home Office,Furniture,Office Furnishings,Office Furnishings Product 45,Trnava,Friday,5,1312.48,22,5414.6,86891,False,2017-11-10
435.79,29,Customer_29,Home Office,Office Supplies,Envelopes,Envelopes Product 97,Žilina,Monday,1,1173.56,21,9160.9,99881,False,2018-05-21
149.23,15,Customer_15,Corporate,Office Supplies,Envelopes,Envelopes Product 62,Košice,Tuesday,2,1296.92,20,2980.61,80528,True,2019-08-13
290.16,17,Customer_17,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 79,Banská Bystrica,Wednesday,3,781.6,9,2606.42,89744,False,2018-09-19
358.59,21,Customer_21,Corporate,Furniture,Office Furnishings,Office Furnishings Product 16,Žilina,Saturday,6,-89.12,12,4299.01,90203,False,2015-07-18
425.62,36,Customer_36,Small Business,Technology,Office Machines,Office Machines Product 97,Poprad,Wednesday,3,606.39,11,4673.41,87596,False,2018-03-28
242.93,18,Customer_18,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 12,Košice,Sunday,7,-63.17,21,5092.47,81828,False,2018-09-23
430.35,47,Customer_47,Home Office,Furniture,Office Furnishings,Office Furnishings Product 70,Poprad,Wednesday,3,1164.35,12,5155.64,87543,False,2016-11-30
410.94,44,Customer_44,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 94,Trnava,Tuesday,2,18.62,15,6166.9,92532,False,2019-08-27
205.18,46,Customer_46,Small Business,Technology,Office Machines,Office Machines Product 97,Banská Bystrica,Monday,1,1544.48,11,2259.58,95485,False,2019-07-08
349.22,1,Customer_1,Home Office,Technology,Office Machines,Office Machines Product 40,Bratislava,Monday,1,1414.77,5,1751.1,92525,False,2015-11-09
214.59,36,Customer_36,Corporate,Furniture,Office Furnishings,Office Furnishings Product 80,Trenčín,Wednesday,3,-157.48,15,3216.5,97652,False,2016-08-31
164.39,39,Customer_39,Small Business,Furniture,Office Furnishings,Office Furnishings Product 91,Poprad,Wednesday,3,1548.2,8,1308.75,89927,False,2015-08-12
55.51,12,Customer_12,Home Office,Technology,Office Machines,Office Machines Product 46,Banská Bystrica,Friday,5,869.5,25,1379.17,98533,False,2018-01-26
211.1,50,Customer_50,Home Office,Office Supplies,Envelopes,Envelopes Product 67,Banská Bystrica,Thursday,4,913.24,13,2740.45,92446,True,2017-10-05
22.43,37,Customer_37,Small Business,Technology,Office Machines,Office Machines Product 48,Žilina,Thursday,4,727.87,7,163.31,81924,False,2018-10-25
108.69,34,Customer_34,Home Office,Technology,Office Machines,Office Machines Product 71,Poprad,Tuesday,2,1095.93,13,1413.01,84432,False,2016-07-12
45.78,50,Customer_50,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 98,Košice,Monday,1,1483.22,14,646.96,94773,False,2017-06-05
119.24,27,Customer_27,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 95,Prešov,Saturday,6,732.91,10,1198.96,90763,False,2018-12-29
51.16,14,Customer_14,Corporate,Technology,Office Machines,Office Machines Product 58,Martin,Friday,5,41.61,13,662.16,89290,False,2019-02-15
456.06,29,Customer_29,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 89,Nitra,Friday,5,627.82,12,5477.94,96538,False,2015-05-22
456.42,20,Customer_20,Corporate,Office Supplies,Envelopes,Envelopes Product 67,Trnava,Friday,5,-111.63,18,8209.18,90896,False,2015-08-14
422.82,41,Customer_41,Home Office,Technology,Office Machines,Office Machines Product 18,Martin,Sunday,7,1386.69,23,9717.01,98255,False,2015-03-08
214.76,50,Customer_50,Corporate,Technology,Office Machines,Office Machines Product 38,Nitra,Thursday,4,921.76,1,222.97,87144,False,2016-11-24
23.04,32,Customer_32,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 66,Bratislava,Friday,5,1402.78,14,332.27,94249,False,2016-10-28
48.64,13,Customer_13,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 17,Nitra,Friday,5,988.37,19,916.35,99759,False,2018-12-21
188.35,19,Customer_19,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 36,Poprad,Tuesday,2,274.76,7,1321.86,80528,False,2017-03-21
279.55,50,Customer_50,Corporate,Furniture,Office Furnishings,Office Furnishings Product 88,Prešov,Friday,5,945.82,22,6149.44,86600,False,2018-04-27
468.35,6,Customer_6,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 77,Trenčín,Monday,1,760.75,13,6097.15,91984,False,2019-02-04
27.01,23,Customer_23,Home Office,Office Supplies,Rubber Bands,Rubber Bands Product 84,Prešov,Monday,1,453.23,12,331.49,86596,False,2017-01-30
402.12,11,Customer_11,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 17,Poprad,Saturday,6,717.84,21,8453.26,85400,False,2018-03-24
334.08,38,Customer_38,Small Business,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 13,Bratislava,Sunday,7,95.96,24,8012.9,92993,False,2016-04-24
39.25,25,Customer_25,Home Office,Technology,Telephones and Communication,Telephones and Communication Product 60,Nitra,Thursday,4,1193.39,16,627.03,89514,False,2019-11-28
6.95,37,Customer_37,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 47,Poprad,Sunday,7,1793.37,8,63.9,83875,False,2015-05-17
158.05,42,Customer_42,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 47,Martin,Friday,5,329.87,9,1418.01,96527,False,2018-08-17
410.88,14,Customer_14,Home Office,Furniture,Office Furnishings,Office Furnishings Product 85,Poprad,Friday,5,1702.13,18,7392.54,91965,False,2018-06-15
80.09,14,Customer_14,Home Office,Furniture,Office Furnishings,Office Furnishings Product 22,Žilina,Tuesday,2,879.54,24,1912.7,92195,False,2015-12-15
119.45,42,Customer_42,Small Business,Technology,Office Machines,Office Machines Product 84,Trenčín,Friday,5,990.62,15,1782.49,98836,False,2016-08-26
14.9,21,Customer_21,Corporate,Office Supplies,Rubber Bands,Rubber Bands Product 27,Trnava,Monday,1,1405.44,1,13.53,96708,False,2018-07-30
200.23,29,Customer_29,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 67,Poprad,Tuesday,2,1598.51,25,5011.14,91799,False,2017-08-01
221.13,10,Customer_10,Small Business,Technology,Office Machines,Office Machines Product 84,Banská Bystrica,Tuesday,2,134.75,5,1108.85,87915,False,2016-03-15
53.06,48,Customer_48,Small Business,Technology,Telephones and Communication,Telephones and Communication Product 76,Poprad,Thursday,4,833.79,4,211.35,94251,False,2019-05-09
356.46,18,Customer_18,Small Business,Technology,Office Machines,Office Machines Product 94,Nitra,Saturday,6,1976.6,5,1776.8,98613,False,2017-01-07
339.17,45,Customer_45,Corporate,Technology,Office Machines,Office Machines Product 71,Poprad,Sunday,7,113.62,24,8141.2,94332,False,2015-08-23
209.91,8,Customer_8,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 34,Banská Bystrica,Tuesday,2,-3.1,3,629.74,91100,False,2019-08-06
6.16,14,Customer_14,Corporate,Furniture,Office Furnishings,Office Furnishings Product 71,Nitra,Wednesday,3,371.14,3,14.25,95044,False,2018-10-10
94.3,46,Customer_46,Corporate,Furniture,Office Furnishings,Office Furnishings Product 85,Trnava,Friday,5,1846.74,13,1230.64,91344,False,2017-11-24
203.64,41,Customer_41,Home Office,Office Supplies,Pens & Art Supplies,Pens & Art Supplies Product 14,Banská Bystrica,Saturday,6,1191.34,7,1434.34,98437,False,2015-02-28
205.19,31,Customer_31,Home Office,Office Supplies,Envelopes,Envelopes Product 89,Nitra,Monday,1,1357.79,2,400.62,84263,False,2015-02-16
122.66,38,Customer_38,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 30,Trnava,Thursday,4,570.7,13,1601.84,88304,False,2016-06-09
268.68,50,Customer_50,Small Business,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 27,Prešov,Monday,1,1517.03,12,3218.41,85131,False,2016-12-12
85.01,1,Customer_1,Small Business,Office Supplies,Rubber Bands,Rubber Bands Product 9,Bratislava,Sunday,7,1880.2,12,1024.04,88488,False,2018-12-02
394.24,23,Customer_23,Corporate,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 40,Poprad,Friday,5,254.82,13,5131.96,83582,False,2017-11-17
239.13,45,Customer_45,Home Office,Furniture,Chairs & Chairmats,Chairs & Chairmats Product 40,Banská Bystrica,Monday,1,728.94,9,2159.78,98680,False,2016-01-18
301.74,30,Customer_30,Home Office,Office Supplies,Envelopes,Envelopes Product 45,Poprad,Wednesday,3,1928.89,17,5121.0,83916,False,2017-02-01
